key,host,payload
clueweb12-0000tw-00-00070,geek.pikimal.com,"First, Yoshida wanted to stress that Ueda didnt leave Sony."
clueweb12-0000tw-00-00070,geek.pikimal.com,"He isnt an employee, but he is continuing to work on the Last Guardian as a contractor, without any real changes to his presence on the team."
clueweb12-0000tw-00-00070,geek.pikimal.com,"He still goes into the office every day, working the longest hours."
clueweb12-0000tw-00-00070,geek.pikimal.com,"As far as rumors go, the suggestion that the new Xbox console will have a built-in touchscreen like"
clueweb12-0000tw-00-00070,geek.pikimal.com,"the Wii U is one of the least substantiated, but were hearing it again."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Last month, GameSpot was discussing the likelihood of the controller prototype and now Xbox World magazine is reporting from their sources that this decision is more than just conjecture."
clueweb12-0000tw-00-00070,geek.pikimal.com,"The report in XBW suggests that the controller design is hoping to look more akin to a handheld, like the PS Vita, rather than a sizable tablet controller, like the Wii"
clueweb12-0000tw-00-00070,geek.pikimal.com,U. The report describes the design as an HD screen surrounded by the traditional 360 buttons and sticks.
clueweb12-0000tw-00-00070,geek.pikimal.com,"If your significant other was bitten by a zombie, what would you do?"
clueweb12-0000tw-00-00070,geek.pikimal.com,Would you kill them and put them out of their misery?
clueweb12-0000tw-00-00070,geek.pikimal.com,Or would you cut off their head and use nonexistent technology to keep it alive?
clueweb12-0000tw-00-00070,geek.pikimal.com,"Personally, I would go with number two, but thats just me."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Needless to say, that is the route that Juliet takes in the new trailer for Suda 51s"
clueweb12-0000tw-00-00070,geek.pikimal.com,"upcoming acid trip, Lollipop Chainsaw."
clueweb12-0000tw-00-00070,geek.pikimal.com,This trailer introduces the severed head that had been hooked to Juliets rear in the previous trailer.
clueweb12-0000tw-00-00070,geek.pikimal.com,"Apparently, he used have a super hot bod before getting bit by a zombie."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Afterwards, in a truly tear jerking act of love, Juliet decapitates him."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Along with the gleeful shots of Juliets rear, the trailer also introduces a few gameplay elements."
clueweb12-0000tw-00-00070,geek.pikimal.com,Youll be able to use Nicks head as a weapon as well as attach him to other bodies in order to gain jump boosts and up-skirt shots.
clueweb12-0000tw-00-00070,geek.pikimal.com,Head on past the break to check out the trailer.
clueweb12-0000tw-00-00070,geek.pikimal.com,"The Splatters, by SpikySnail Games is as charming and unique as it is difficult to describe."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Its basically a physics-driven puzzler, where the goal is to fling sentient balls of paint around in an effort to drench and detonate bomb clusters."
clueweb12-0000tw-00-00070,geek.pikimal.com,"After an initial hands-on with the game at PAX last year, the development team pretty much went dark, not releasing any new info or footage of the game  until now."
clueweb12-0000tw-00-00070,geek.pikimal.com,"The latest dev diary, Flipping Out, details the games flip mechanic; a sort of time reversal maneuver that allows your Splatter to fly back in the direction from whence it came."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Careful timing is the key to using the flip successfully, and looks to add yet another layer of nuance to an already heavily-nuanced game."
clueweb12-0000tw-00-00070,geek.pikimal.com,"The Splatters is heading for a tentative Spring release, but in the meantime, head past the break to check out the newest bit of footage."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Frictional Games, the masters of indie gaming horror, have dropped a hint about their next game, supposedly a follow up to their 2010 hit, Amnesia: The Dark Descent."
clueweb12-0000tw-00-00070,geek.pikimal.com,"The teaser site is nothing more than an image that says something is emerging, but clicking on the image takes you to a Google Maps view of China."
clueweb12-0000tw-00-00070,geek.pikimal.com,A horror title set in (possibly ancient) China?
clueweb12-0000tw-00-00070,geek.pikimal.com,Sign me up.
clueweb12-0000tw-00-00070,geek.pikimal.com,"Craig Pearson over at Rock Paper Shotgun did some digging and proved the site is, indeed, real and not the work of a troll trying to get peoples hopes up."
clueweb12-0000tw-00-00070,geek.pikimal.com,What Frictional has up its sleeves is
clueweb12-0000tw-00-00070,geek.pikimal.com,"anyones guess at this point, but if the first Amnesia title was any indication the next game will certainly have gamers screaming in terror as Cthulhian tentacle monsters chase them through dark hallways."
clueweb12-0000tw-00-00070,geek.pikimal.com,Yup.
clueweb12-0000tw-00-00070,geek.pikimal.com,"With less than a month left until the release of Mass Effect 3, eager fans have more reasons to drool every day."
clueweb12-0000tw-00-00070,geek.pikimal.com,Need proof?
clueweb12-0000tw-00-00070,geek.pikimal.com,"BioWare posted five new videos on their website detailing various aspects of the game, including information on a customizable arsenal and smarter enemies."
clueweb12-0000tw-00-00070,geek.pikimal.com,Theres even a few quick shots of FemShep in action for the femme fatale fans.
clueweb12-0000tw-00-00070,geek.pikimal.com,"Oh, BioWare, you know just how to please us."
clueweb12-0000tw-00-00070,geek.pikimal.com,"Mass Effect 3 drops on March 6 for Xbox 360, PS3 and PC, but hit the break below to satisfy your cravings in the meantime."
clueweb12-0000tw-00-00070,geek.pikimal.com,This Week in Nintendo Downloads: Shurikens and Spatulas Edit...
clueweb12-0000tw-00-00070,geek.pikimal.com,The Old Republic Will Receive Video Tutorials and Weekly Blo...
clueweb12-0000tw-00-00070,geek.pikimal.com,Final Fantasy XIII-2 Review  
clueweb12-0000tw-00-00070,geek.pikimal.com,Lets Do the Time ...
clueweb12-0000tw-00-00070,geek.pikimal.com,Resident Evil:
clueweb12-0000tw-00-00070,geek.pikimal.com,Revelations Review  
clueweb12-0000tw-00-00070,geek.pikimal.com,Scaring
clueweb12-0000tw-00-00070,geek.pikimal.com,The Ship O...
clueweb12-0000tw-00-00070,geek.pikimal.com,Refusal To Provide Tax Incentives to Developers is Crippling...
clueweb12-0000tw-00-00070,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...
clueweb12-0000tw-00-00070,geek.pikimal.com,Skyrim Director Explains Why Games Are Greatest Form of Ente...
clueweb12-0000tw-00-00070,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...
clueweb12-0000tw-00-00070,geek.pikimal.com,"Skyrims 1.4 Update Now Live on Xbox 360, Hitting the ..."
clueweb12-0000tw-00-00070,geek.pikimal.com,Double Fine Raises $400k Overnight to Develop a Modern Adven...
clueweb12-0000tw-00-00070,geek.pikimal.com,King Arthur II Review  Macro...
clueweb12-0000tw-00-00070,geek.pikimal.com,This Week in PSN: Cheating Hearts E...
clueweb12-0000tw-00-00070,geek.pikimal.com,The Quality of Life in Virtual Worl...
clueweb12-0000tw-00-00070,geek.pikimal.com,This Week in Nintendo Downloads: Sh...
clueweb12-0000tw-00-00070,geek.pikimal.com,Refusal To Provide Tax Incentives t...
clueweb12-0000tw-00-00070,geek.pikimal.com,The Last Guardian Still Doesn...
clueweb12-0000tw-00-00070,geek.pikimal.com,Xbox 720 Rumored to Have Touchscree...
clueweb12-0000tw-00-00070,geek.pikimal.com,New Lollipop Chainsaw Trailer is Ju...
clueweb12-0000tw-00-00070,geek.pikimal.com,pikimal.com
clueweb12-0000tw-00-00070,geek.pikimal.com,bit.pikimal.com
clueweb12-0000tw-00-00071,geek.pikimal.com,.widget_badgeville_activities img { margin:
clueweb12-0000tw-00-00071,geek.pikimal.com,2px 6px 0 -36px; }
clueweb12-0000tw-00-00071,geek.pikimal.com,.widget_badgeville_leaderboard img { margin: 2px 6px 0 0; }
clueweb12-0000tw-00-00071,geek.pikimal.com,.widget_badgeville_activities ul li a
clueweb12-0000tw-00-00071,geek.pikimal.com,","
clueweb12-0000tw-00-00071,geek.pikimal.com,.widget_badgeville_leaderboard
clueweb12-0000tw-00-00071,geek.pikimal.com,ul li a {
clueweb12-0000tw-00-00071,geek.pikimal.com,.widget_badgeville_activities
clueweb12-0000tw-00-00071,geek.pikimal.com,"ul li a.fP,"
clueweb12-0000tw-00-00071,geek.pikimal.com,.widget_badgeville_leaderboard
clueweb12-0000tw-00-00071,geek.pikimal.com,ul li a.fP {
clueweb12-0000tw-00-00071,geek.pikimal.com,".widget_badgeville_activities ul li span, .widget_badgeville_leaderboard"
clueweb12-0000tw-00-00071,geek.pikimal.com,ul li span {
clueweb12-0000tw-00-00071,geek.pikimal.com,.widget_badgeville_leaderboard
clueweb12-0000tw-00-00071,geek.pikimal.com,ul li span.leaderboard-number {
clueweb12-0000tw-00-00071,geek.pikimal.com,Forgot password?
clueweb12-0000tw-00-00071,geek.pikimal.com,Today is the deadline for your biggest campaign pitch all year and Murphys Law is in full effect.
clueweb12-0000tw-00-00071,geek.pikimal.com,"You need campaign documents youve forgotten on your home desktop, a projector that can display at 246 inches with a 2200:1 contrast ratio and a GPS that will inform you of the derailed train blocking the closest highway."
clueweb12-0000tw-00-00071,geek.pikimal.com,"This is your life, and without the right gadgets and electronics to make it through, things like train wrecks go from blocking highways to being how you describe your very existence."
clueweb12-0000tw-00-00071,geek.pikimal.com,"These days though, the toughest part of getting the right gear is finding it amidst all the clutter and clamor."
clueweb12-0000tw-00-00071,geek.pikimal.com,"Half of your search results arent at the top of the list because theyre the best product for you, thats for sure."
clueweb12-0000tw-00-00071,geek.pikimal.com,There are seedy armies of desk jockeys cramming SEO into everything they write.
clueweb12-0000tw-00-00071,geek.pikimal.com,"Half of the reviews youll find by very, very serious bloggers are five star ratings because they got buttered up by a P.R. rep and their latest plasma TV was free."
clueweb12-0000tw-00-00071,geek.pikimal.com,"Youd think you could trust Amazon, but theyre literally putting products in order by what makes them the most money, not by what is most relevant to your search."
clueweb12-0000tw-00-00071,geek.pikimal.com,eReaders are a perfect example:
clueweb12-0000tw-00-00071,geek.pikimal.com,"Naturally, Amazon suggests the Kindle."
clueweb12-0000tw-00-00071,geek.pikimal.com,Its perfect for everyone!
clueweb12-0000tw-00-00071,geek.pikimal.com,Barnes and Noble will only tell you about the Nook.
clueweb12-0000tw-00-00071,geek.pikimal.com,Its perfect for everyone!
clueweb12-0000tw-00-00071,geek.pikimal.com,Apple is caught up with all things iPad.
clueweb12-0000tw-00-00071,geek.pikimal.com,Its perfect for everyone!
clueweb12-0000tw-00-00071,geek.pikimal.com,"They cant all be perfect for you, right?"
clueweb12-0000tw-00-00071,geek.pikimal.com,"Clearly one is more suited to your desires, but"
clueweb12-0000tw-00-00071,geek.pikimal.com,how do you know if youre a Kinde or iPad person?
clueweb12-0000tw-00-00071,geek.pikimal.com,This doesnt even include the hundred other options that are overshadowed by all the marketing.
clueweb12-0000tw-00-00071,geek.pikimal.com,You might never even know their features.
clueweb12-0000tw-00-00071,geek.pikimal.com,Thats where Pikimal enters the fray.
clueweb12-0000tw-00-00071,geek.pikimal.com,Were the Master Blaster to your Thunderdome.
clueweb12-0000tw-00-00071,geek.pikimal.com,Pikimal allows you to define the features and specs that you want/need in a sexy new device.
clueweb12-0000tw-00-00071,geek.pikimal.com,Interested in the biggest television you can get for the lowest price?
clueweb12-0000tw-00-00071,geek.pikimal.com,Who isnt?
clueweb12-0000tw-00-00071,geek.pikimal.com,What about the biggest television with 3 HDMI connections that also streams web content and is light enough for your grandmother to carry?
clueweb12-0000tw-00-00071,geek.pikimal.com,"We can give you those results, that detailed, as quickly as you can drag a simple slider from left to right."
clueweb12-0000tw-00-00071,geek.pikimal.com,"Its not as quick as snapping your fingers or clicking your heels, but its probably as close as youre going to get."
clueweb12-0000tw-00-00071,geek.pikimal.com,"Nothing comes between you and the products that best match your interests, and there are no marketing middlemen deciding what sits at the top of the list."
clueweb12-0000tw-00-00071,geek.pikimal.com,"So, where exactly does Piki:"
clueweb12-0000tw-00-00071,geek.pikimal.com,Geek fit in all this?
clueweb12-0000tw-00-00071,geek.pikimal.com,"With knowledge of the Pikimal tool and the Pikis for all sorts of electronics, were the guys with a healthy (or possibly unhealthy) passion for technology and gadgetry."
clueweb12-0000tw-00-00071,geek.pikimal.com,"From which tablet PC can best display Porntube to which eReader has the finest selection of classic literature (graphic novels), this is where youll find the information weve pulled from Pikimal on the best products and who should be stoked about them, news on upcoming tech and an extra double shot of ridiculously caffeinated geeky passion to wash it all down."
clueweb12-0000tw-00-00071,geek.pikimal.com,Lets be clear: were not another set of guys reviewing the free Xbox 360s that Microsoft gives out at press conferences.
clueweb12-0000tw-00-00071,geek.pikimal.com,"Were pulling from the hard, unchangeable facts and product specs collected by the coding geniuses Pikimal, which cut through the hype and other marketing techniques that can cloud your judgment."
clueweb12-0000tw-00-00071,geek.pikimal.com,"Theres nothing old school about the latest generation of electronics, so why are we still searching for (and buying!)"
clueweb12-0000tw-00-00071,geek.pikimal.com,products like its 1998?
