key,host,payload,mention,pos,tag,dep
clueweb12-0000tw-00-00065,kindlenationdaily.com,References to prices on this website refer to prices on the main Amazon.com website for US customers.,US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00065,kindlenationdaily.com,"Prices will vary for readers located outside the US, and prices for US customers may change at any time.",US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00065,kindlenationdaily.com,Always check the price on Amazon before making a purchase.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00065,kindlenationdaily.com,    Copyright  2011 Kindle Nation Daily.,Kindle Nation Daily,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00065,kindlenationdaily.com,"Kindle Nation Daily is published independently byStephen Windwalker and Windwalker Media and is not endorsed by Amazon.com, Inc.",Kindle Nation Daily,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, nsubjpass]"
clueweb12-0000tw-00-00065,kindlenationdaily.com,"Kindle Nation Daily is published independently byStephen Windwalker and Windwalker Media and is not endorsed by Amazon.com, Inc.",byStephen Windwalker,"[ADV, PROPN]","[RB, NNP]","[compound, compound]"
clueweb12-0000tw-00-00065,kindlenationdaily.com,"Kindle Nation Daily is published independently byStephen Windwalker and Windwalker Media and is not endorsed by Amazon.com, Inc.",Windwalker Media,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00065,kindlenationdaily.com,    Powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Emlyn Chands FARSIGHTED, Andy Strakas",Emlyn Chands,"[PROPN, VERB]","[NNP, VBZ]","[compound, nsubj]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Emlyn Chands FARSIGHTED, Andy Strakas",Andy Strakas,"[PROPN, PROPN]","[NNP, NNP]","[compound, npadvmod]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,THE BLUE HALLELUJAH and Hillary E. Peaks CAPPUCCINO IS THE ANSWER FOR JOB DISSATISFACTION,THE BLUE HALLELUJAH,"[DET, ADJ, PROPN]","[DT, JJ, NNP]","[det, compound, nsubj]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,THE BLUE HALLELUJAH and Hillary E. Peaks CAPPUCCINO IS THE ANSWER FOR JOB DISSATISFACTION,Hillary E. Peaks CAPPUCCINO,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, conj]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,"                February 9, 2012By Kindle NationWith hundreds of new books turning up free each day now in the Kindle Store, it can be tough to hone in on books that you will actually want to read.",2012By Kindle NationWith,"[VERB, PROPN, PROPN]","[VBZ, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,Here are a few books that have just gone free by authors who have already proven to be favorites with Kindle Nation readers.,Kindle Nation,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,"This post is dated Thursday, February 09, 2012, and the titles mentioned here may remain free only until midnight PST tonight.",PST,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,References to prices on this website refer to prices on the main Amazon.com website for US customers.,US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Prices will vary for readers located outside the US, and even for US customers, prices may change at any time.",US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00066,kindlenationdaily.com,Always check the price on Amazon before making a purchase.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,Alex Kosmitorass life has never been easy.,Alex Kosmitorass,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Just when hethinks hell never have a shot at a normal life, an enticing new girl comes totheir small Midwest town all the way from India.",India,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Simmi is smart, nice, andactually wants to be friends with Alex.",Alex,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Unfortunately, Alex is in store for another newarrivalan unexpected and often embarrassing ability to see thefuture.",Alex,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Try as he may, Alex is unable to ignore his visions, especially when theysuggest Simmi is in mortal danger.",Alex,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Try as he may, Alex is unable to ignore his visions, especially when theysuggest Simmi is in mortal danger.",Simmi,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"With the help of the mysterious psychic nextdoor and friends who come bearing gifts of their own, Alex embarks on a journeyto change his future and save the woman of his dreams.",Alex,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00066,kindlenationdaily.com,Emlyn Chand is pioneering the next big thing for YA.,Emlyn Chand,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,Emlyn Chand is pioneering the next big thing for YA.,YA,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,#1 NY Times bestselling author Rick Riordan,NY Times,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,#1 NY Times bestselling author Rick Riordan,Rick Riordan,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,Detective Jerry Strickland and his wife Rebecca shared a secret calling.,Jerry Strickland,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,Detective Jerry Strickland and his wife Rebecca shared a secret calling.,Rebecca,[PROPN],[NNP],[appos]
clueweb12-0000tw-00-00066,kindlenationdaily.com,When Rebecca died of cancer in prisonbranded as a disturbed vigilante after killing one of his murder suspectsJerry knew he needed to put the truth in writing to set the record straight.,Rebecca,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Now, as an old man nearing his own demise, Jerry is unsure whether to share his narrative about Rebecca with the world.",Jerry,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Now, as an old man nearing his own demise, Jerry is unsure whether to share his narrative about Rebecca with the world.",Rebecca,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"But when his eight-year-old granddaughter Marnee disappears, Jerry learns shes been taken by someone close to the killer depicted in the pages hidden in his dresser drawer.",Marnee,[NOUN],[NN],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"But when his eight-year-old granddaughter Marnee disappears, Jerry learns shes been taken by someone close to the killer depicted in the pages hidden in his dresser drawer.",Jerry learns,"[PROPN, VERB]","[NNP, VBZ]","[nsubj, ROOT]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,Its time for Jerry to finish the storyby confronting an evil that threatens Marnees life and the lives of everyone around her.,Jerry,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,Its time for Jerry to finish the storyby confronting an evil that threatens Marnees life and the lives of everyone around her.,Marnees,[NOUN],[NNS],[compound]
clueweb12-0000tw-00-00066,kindlenationdaily.com,And by placing his faith in a higher power to redeem the love for Rebecca in his heart.,Rebecca,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,by Hillary E. Peak,Hillary E. Peak,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, pobj]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,Jessica planned to change the world.,Jessica,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Moving from job to job and cappuccino to cappuccino, Jessica is certain success is just around the corner.",Jessica,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,References to prices on this website refer to prices on the main Amazon.com website for US customers.,US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Prices will vary for readers located outside the US, and prices for US customers may change at any time.",US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00066,kindlenationdaily.com,Always check the price on Amazon before making a purchase.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00066,kindlenationdaily.com,    Copyright  2011 Kindle Nation Daily.,Kindle Nation Daily,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Kindle Nation Daily is published independently byStephen Windwalker and Windwalker Media and is not endorsed by Amazon.com, Inc.",Kindle Nation Daily,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, nsubjpass]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Kindle Nation Daily is published independently byStephen Windwalker and Windwalker Media and is not endorsed by Amazon.com, Inc.",byStephen Windwalker,"[ADV, PROPN]","[RB, NNP]","[compound, compound]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,"Kindle Nation Daily is published independently byStephen Windwalker and Windwalker Media and is not endorsed by Amazon.com, Inc.",Windwalker Media,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00066,kindlenationdaily.com,    Powered by WordPress.,WordPress,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00067,kindlenationdaily.com,Brenda Wallaces BRILLIANT PREY and Tracy Sumners TO SEDUCE A ROGUE,Brenda Wallaces BRILLIANT,"[PROPN, PROPN, VERB]","[NNP, NNP, VBD]","[compound, compound, compound]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"                February 9, 2012By Kindle NationWith hundreds of new books turning up free each day now in the Kindle Store, it can be tough to hone in on books that you will actually want to read.",2012By Kindle NationWith,"[VERB, PROPN, PROPN]","[VBZ, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,Here are a couple of books that have just gone free by authors who have already proven to be favorites with Kindle Nation readers.,Kindle Nation,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"This post is dated Thursday, February 09, 2012, and the titles mentioned here may remain free only until midnight PST tonight.",PST,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00067,kindlenationdaily.com,References to prices on this website refer to prices on the main Amazon.com website for US customers.,US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Prices will vary for readers located outside the US, and even for US customers, prices may change at any time.",US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,Always check the price on Amazon before making a purchase.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Bestselling author Scott Nicholson, Liquid Fear",Scott Nicholson,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Lauren James is a former psychiatrist, still reeling from her husbands suicide and the subsequent miscarriage that swept away her tidy life the year before.",Lauren James,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"On the anniversary of his death, she opens what she hopes to be a Welcome to Mensa envelope and pulls out a threatening puzzle along with the identical suicide note she had burned the previous year.",Mensa,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Unraveling the twisted clues, Lauren embarks on a harrowing journey drawn in by a childs neglected grave, a professor from the island of St. Croix, and a U.S. Supreme Court nominee.",Lauren,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Unraveling the twisted clues, Lauren embarks on a harrowing journey drawn in by a childs neglected grave, a professor from the island of St. Croix, and a U.S. Supreme Court nominee.",St. Croix,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Unraveling the twisted clues, Lauren embarks on a harrowing journey drawn in by a childs neglected grave, a professor from the island of St. Croix, and a U.S. Supreme Court nominee.",U.S. Supreme Court,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, compound]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"When Lauren discovers the reason behind her husbands shocking death, she must struggle with her deepest convictions and whether killing is acceptable if it saves more lives.",Lauren,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00067,kindlenationdaily.com,The battle of the sexes heats up the pages of this fun and fresh romance by talented new writer Tracy Sumner.,Tracy Sumner,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,New York Times bestselling author Susan Wiggs,New York Times,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, compound]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,New York Times bestselling author Susan Wiggs,Susan Wiggs,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"In 1850s South Carolina, ladies with ambition and a penchant for wearing trousers are rare indeed.",South Carolina,"[PROPN, PROPN]","[NNP, NNP]","[compound, intj]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,But thats Charlotte Whitney all over.,Charlotte Whitney,"[PROPN, PROPN]","[NNP, NNP]","[compound, attr]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Not only does Charlie yearn to resurrect her late fathers newspaper, she wants to be its editor.",Charlie yearn,"[PROPN, VERB]","[NNP, VB]","[nsubj, ccomp]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"That position, however, has been handed to Richmond newspaperman Adam Chase.",Richmond,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,"That position, however, has been handed to Richmond newspaperman Adam Chase.",Adam Chase,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Undeterred, Charlie convinces Adam to teach her the journalism trade.",Charlie,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Undeterred, Charlie convinces Adam to teach her the journalism trade.",Adam,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00067,kindlenationdaily.com,Adam Chase had one goal in mind: to return Edgemonts newspaper to its former glory and then make tracks back to the big city.,Adam Chase,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,But he faces one very tempting obstacle in outspoken Charlie Whitney.,Charlie Whitney,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,The newsroom becomes the battleground for a war between the sexesuntil Adam surrenders to Charlies sultry charms.,Adam,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,The newsroom becomes the battleground for a war between the sexesuntil Adam surrenders to Charlies sultry charms.,Charlies,[NOUN],[NNS],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,References to prices on this website refer to prices on the main Amazon.com website for US customers.,US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Prices will vary for readers located outside the US, and prices for US customers may change at any time.",US,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00067,kindlenationdaily.com,Always check the price on Amazon before making a purchase.,Amazon,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00067,kindlenationdaily.com,    Copyright  2011 Kindle Nation Daily.,Kindle Nation Daily,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, appos]"
clueweb12-0000tw-00-00067,kindlenationdaily.com,"Kindle Nation Daily is published independently byStephen Windwalker and Windwalker Media and is not endorsed by Amazon.com, Inc.",Kindle Nation Daily,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, nsubjpass]"
